id,category,language,message,translation
1746,front,ja,"Add a note (extra cheese, no onions, etc.)",メモを追加します（余分なチーズ、玉ねぎなしなど）
1747,front,ja,If sold out,売り切れの場合
1748,front,ja,Go with merchant recommendation,商人の推薦で行く
1749,front,ja,Refund this item,このアイテムを払い戻す
1750,front,ja,Contact me,私に連絡して
1751,front,ja,Cancel the entire order,注文全体をキャンセルする
1752,front,ja,Select 1,1を選択
1753,front,ja,Choose up to,まで選択
1754,front,ja,Select flavor,フレーバーを選択
1755,front,ja,Required,必須
1756,front,ja,monday,月曜
1757,front,ja,tuesday,火曜日
1758,front,ja,wednesday,水曜日
1759,front,ja,thursday,木曜日
1760,front,ja,friday,金曜日
1761,front,ja,saturday,土曜日
1762,front,ja,sunday,日曜日
1763,front,ja,You're out of range,範囲外です
1764,front,ja,This restaurant cannot deliver to,このレストランはに配達できません
1768,front,ja,We'll confirm that you can have this restaurant delivered.,このレストランを配達してもらうことができることを確認します。
1769,front,ja,add Address,住所を追加
1770,front,ja,Delivery Address,配送先住所
1772,front,ja,Store is close,店は近いです
1774,front,ja,Schedule Order,注文のスケジュール
1775,front,ja,min,分
1776,front,ja,Cooking Reference,クッキングリファレンス
1777,front,ja,Ingredients,材料
1778,front,ja,Order type and time,注文の種類と時間
1779,front,ja,Include utensils and condoments,調理器具やコンドミニアムを含める
1780,front,ja,Tip the courier,宅配便のチップ
1781,front,ja,Optional tip for the courier,宅配便のオプションのヒント
1782,front,ja,People also ordered,人々も注文しました
1783,front,ja,Choose a delivery address,配送先住所を選択してください
1784,front,ja,Add new address,新しい住所を追加する
1785,front,ja,Payment Methods,お支払い方法
1786,front,ja,Saved Payment Methods,保存された支払い方法
1787,front,ja,Sub total,小計
1788,front,ja,Service fee,サービス料
1789,front,ja,Courier tip,宅配便のヒント
1790,front,ja,Total,合計
1791,front,ja,Add New Payment Method,新しい支払い方法を追加する
1792,front,ja,Promotion available,利用可能なプロモーション
1793,front,ja,{{tax_name}} {{tax}}%,{{tax_name}} {{tax}}％
1794,front,ja,{{tax_name}} ({{tax}}% included),{{tax_name}}（{{tax}}％を含む）
1795,front,ja,Packaging fee,梱包料
1797,front,ja,minimum order is {{minimum_order}},最小注文は{{minimum_order}}です
1798,front,ja,maximum order is {{maximum_order}},最大順序は{{maximum_order}}です
1800,front,ja,This restaurant cannot deliver to your location.,このレストランはあなたの場所に配達できません。
1801,front,ja,Back to Menu,メニューに戻る
1802,front,ja,Confirming your order,ご注文の確認
1803,front,ja,Write A Review,レビューを書く
1804,front,ja,What did you like?,何が好きでしたか？
1805,front,ja,What did you not like?,何が気に入らなかったのですか？
1806,front,ja,Add Photos,写真を追加
1807,front,ja,Write your review,レビューを書く
1808,front,ja,post review as anonymous,匿名でレビューを投稿
1809,front,ja,Your review helps us to make better choices,あなたのレビューは私たちがより良い選択をするのに役立ちます
1810,front,ja,Drop files here to upload,ここにファイルをドロップしてアップロードします
1811,front,ja,Add Review,レビューを追加
1812,front,ja,Maximum files exceeded,最大ファイル数を超えました
1813,front,ja,Your browser does not support drag'n'drop file uploads.,お使いのブラウザは、ドラッグアンドドロップファイルのアップロードをサポートしていません。
1814,front,ja,Please use the fallback form below to upload your files like in the olden days.,昔のようにファイルをアップロードするには、以下のフォールバックフォームを使用してください。
1815,front,ja,File is too big ({{filesize}}MiB). Max filesize: {{maxFilesize}}MiB.w,ファイルが大きすぎます（{{filesize}} MiB）。最大ファイルサイズ：{{maxFilesize}} MiB.w
1816,front,ja,You can't upload files of this type.,このタイプのファイルをアップロードすることはできません。
1817,front,ja,Server responded with {{statusCode}} code.,サーバーは{{statusCode}}コードで応答しました。
1818,front,ja,Cancel upload,アップロードをキャンセル
1819,front,ja,Are you sure you want to cancel this upload?,このアップロードをキャンセルしてもよろしいですか？
1820,front,ja,Remove file,ファイルを削除する
1821,front,ja,You can not upload any more files.,これ以上ファイルをアップロードすることはできません。
1822,front,ja,HOWS WAS YOUR ORDER?,ご注文はどうでしたか？
1823,front,ja,let us know how your delivery wen and how you liked your order!,あなたの配達がどのように、そしてあなたがあなたの注文をどのように気に入ったかを私たちに知らせてください！
1824,front,ja,Rate Your Order,ご注文を評価する
1825,front,ja,UPON ARRIVAL,到着時に
1826,front,ja,Order #,注文 ＃
1827,front,ja,Subtotal,小計
1828,front,ja,Preparing your order,ご注文の準備
1829,front,ja,{{restaurant_name}} is preparing your  order.,{{restaurant_name}}が注文の準備をしています。
1830,front,ja,Your order is ready,ご注文の準備ができました
1831,front,ja,Your order is ready to pickup by driver.,ご注文はドライバーが受け取る準備ができています。
1832,front,ja,Pickup your order,ご注文を受け取る
1833,front,ja,Your order is ready. Time to go to {{restaurant_name}} to pickup your order.,ご注文の準備が整いました。 {{restaurant_name}}にアクセスして注文を受け取ります。
1835,front,ja,Your order is ready. Time to go to {{restaurant_name}} to eat your order.,ご注文の準備が整いました。 {{restaurant_name}}に行って注文を食べましょう。
1836,front,ja,Heading to you,あなたに向かって
1837,front,ja,Your delivery guy is heading to you with your order.,あなたの配達人はあなたの注文であなたに向かっています。
1838,front,ja,Order Complete,注文完了
1839,front,ja,Your order is completed. Enjoy!,ご注文が完了しました。楽しみ！
1840,front,ja,Order cancelled,注文がキャンセルされました
1841,front,ja,"Unfortunately, the restaurant is not able to complete this order due to the following reason: {{rejetion_reason}}",残念ながら、レストランは次の理由によりこの注文を完了できません：{{rejetion_reason}}
1842,front,ja,Order rejected,注文が拒否されました
1845,front,ja,Your order failed to complete,ご注文は完了しませんでした
1846,front,ja,"Unfortunately, the restaurant is not able to complete your order.",残念ながら、レストランはご注文を完了できません。
1847,front,ja,We sent your order to {{restaurant_name}} for final confirmation.,最終確認のため、ご注文を{{restaurant_name}}に送信しました。
1848,front,ja,Notification,通知
1849,front,ja,View all,すべて表示
1850,front,ja,All notifications,すべての通知
1851,front,ja,end of results,結果の終わり
1852,front,ja,Manage my account,私のアカウントを管理する
1853,front,ja,Orders,注文
1854,front,ja,Addresses,住所
1855,front,ja,Payments,支払い
1856,front,ja,Saved Stores,保存されたストア
1857,front,ja,Order#{{order_id}} from {{customer_name}},{{customer_name}}からのOrder＃{{order_id}}
1858,front,ja,Your order #{{order_id}} is accepted by {{restaurant_name}},ご注文の＃{{order_id}}は{{restaurant_name}}によって受け付けられます
1859,front,ja,days ago,数日前
1860,front,ja,day,日
1861,front,ja,days,日々
1862,front,ja,ago,前に
1863,front,ja,Profile,プロフィール
1864,front,ja,Basic Details,基本的な詳細
1865,front,ja,Change Password,パスワードを変更する
1866,front,ja,Notifications,通知
1867,front,ja,Manage Account,アカウントの管理
1868,front,ja,"For your security, we want to make sure it's really you.",あなたのセキュリティのために、私たちはそれが本当にあなたであることを確認したいと思います。
1869,front,ja,Enter 6-digit code,6桁のコードを入力してください
1872,front,ja,Code,コード
1873,front,ja,Confirm account deletion,アカウントの削除を確認する
1874,front,ja,"(""Are you sure you want to delete your account and customer data from {{site_title}}?{{new_line}} This action is permanent and cannot be undone.",（「アカウントと顧客データを{{site_title}}から削除してもよろしいですか？{{new_line}}このアクションは永続的であり、元に戻すことはできません。
1875,front,ja,Delete Account,アカウントを削除する
1876,front,ja,Don't Delete,削除しないでください
1877,front,ja,Okay,わかった
1878,front,ja,2-Step Verification,2段階認証
1879,front,ja,Profile updated,プロフィール更新済み
1880,front,ja,Old password,以前のパスワード
1881,front,ja,New password,新しいパスワード
1882,front,ja,Notifications Settings,通知設定
1883,front,ja,Enabled,有効
1884,front,ja,Communication preferences,コミュニケーションの好み
1885,front,ja,Could not get device interests,デバイスの関心を取得できませんでした
1886,front,ja,notifications enabled,通知が有効
1887,front,ja,notifications disabled,通知が無効になっています
1888,front,ja,Could not stop Beams SDK,BeamsSDKを停止できませんでした
1889,front,ja,Could not start Beams SDK,BeamsSDKを起動できませんでした
1890,front,ja,Notification type save,通知タイプの保存
1891,front,ja,Could not set device interests,デバイスの関心を設定できませんでした
1893,front,ja,Select only the marketing messages you would like to receive from {{settings.site_name}}. You will still receive transactional emails including but not limited to information about your account and certain other updates such as those related to safety and privacy.,{{settings.site_name}}から受信するマーケティングメッセージのみを選択します。アカウントに関する情報や、安全性やプライバシーに関連する更新など、その他の特定の更新を含むがこれらに限定されないトランザクションメールを引き続き受信します。
1895,front,ja,Account Data,アカウントデータ
1896,front,ja,You can request an archive of your personal information. We'll notify you when it's ready to download.,個人情報のアーカイブをリクエストすることができます。ダウンロードの準備ができ次第お知らせします。
1897,front,ja,Request archive,アーカイブをリクエストする
1898,front,ja,We received your data request,データリクエストを受け取りました
1899,front,ja,we'll send your data as soon as we can. this process may take a few days. You will receive an email once your data is ready.,できるだけ早くデータを送信します。このプロセスには数日かかる場合があります。データの準備が整うと、メールが届きます。
1901,front,ja,"You can request to have your account deleted and personal information removed. If you have both a DoorDash and Caviar account, then the information associated with both will be affected to the extent we can identify that the accounts are owned by the same user.",アカウントの削除と個人情報の削除をリクエストできます。 DoorDashアカウントとCaviarアカウントの両方をお持ちの場合、アカウントが同じユーザーによって所有されていると識別できる範囲で、両方に関連付けられた情報が影響を受けます。
1902,front,ja,Your account is being deleted,アカウントが削除されます
1903,front,ja,You will be automatically logged out. Your account will be deleted in the next few minutes.,自動的にログアウトされます。アカウントは数分以内に削除されます。
1904,front,ja,Note: We may retain some information when permitted by law.,注：法律で許可されている場合、一部の情報を保持する場合があります。
1905,front,ja,Search order,検索順序
1910,front,ja,Sorry we cannot find what your looking for,申し訳ありませんが、お探しのものが見つかりません
1911,front,ja,Order now,今すぐ注文
1912,front,ja,We like each other,私たちはお互いが好きです
1913,front,ja,Let's not change this!,これを変えないようにしましょう！
1914,front,ja,Orders Qty,注文数量
1915,front,ja,Total amount,合計金額
1916,front,ja,Place on,上に置きます
1917,front,ja,View,意見
1920,front,ja,Download PDF,PDFをダウンロード
1921,front,ja,Cancel order,注文をキャンセルする
1924,front,ja,Refund Issued,払い戻しが発行されました
1925,front,ja,Date issued,日付発行
1926,front,ja,Issued to,に発行した
1927,front,ja,Amount,額
1928,front,ja,Description,説明
1929,front,ja,Replacement,置換
1931,front,ja,Don't cancel,キャンセルしないでください
1932,front,ja,How would you like to proceed?,どのように進めたいですか？
1933,front,ja,Are you sure?,本気ですか？
1934,front,ja,Order #{{order_id}},注文番号{{order_id}}
1935,front,ja,{{total}} item,{{total}}アイテム
1936,front,ja,{{total}} items,{{total}}アイテム
1937,front,ja,Sub total ({{count}} items),小計（{{count}}アイテム）
1938,front,ja,Place on {{date}},{{date}}に配置
1939,front,ja,Payment by {{payment_name}},{{payment_name}}による支払い
1940,front,ja,Go to checkout,チェックアウトに行きます
1941,front,ja,Your cart from,からのカート
1942,front,ja,Your order has not been accepted so there is no charge to cancel. Your payment will be refunded to your account.,ご注文は受け付けておりませんので、キャンセルは無料です。お支払いはアカウントに返金されます。
1943,front,ja,Your total refund will be {{amount}},払い戻し総額は{{amount}}になります
1944,front,ja,"Your driver is already on their way to pick up your order, so we can only refund the subtotal and tax",あなたの運転手はすでにあなたの注文を受け取る途中なので、私たちは小計と税金のみを返金することができます
1946,front,ja,The store has started preparing this order so we can only refund the delivery charges and driver tip,ストアはこの注文の準備を開始したため、配送料とドライバーのチップのみを返金できます
1947,front,ja,"Store has confirmed order and a driver has been assigned, so we cannot cancel this order",ストアは注文を確認し、ドライバーが割り当てられているため、この注文をキャンセルすることはできません
1948,front,ja,Refund is not available for this order,この注文の払い戻しはできません
1949,front,ja,"Your order has not been accepted so there is no charge to cancel, click cancel order to proceed",ご注文は受け付けられていないため、キャンセルは無料です。[注文をキャンセル]をクリックして続行してください
1950,front,ja,The driver has already on the way to pickup your order so we cannot cannot cancel this order,ドライバーはすでに注文を受け取る途中なので、この注文をキャンセルすることはできません
1951,front,ja,The restaurant has started preparing this order so we cannot cancel this order,レストランはこの注文の準備を開始したため、この注文をキャンセルすることはできません
1953,front,ja,this order has no items available,この注文には利用可能なアイテムがありません
1954,front,ja,order not found,注文が見つかりません
1955,front,ja,Discount {{discount}},割引{{discount}}
1957,front,ja,Item refund for {{item_name}},{{item_name}}のアイテムの払い戻し
1958,front,ja,Item out of stock for {{item_name}},{{item_name}}の商品が在庫切れです
1959,front,ja,"Cannot cancel this order, this order has existing refund.",この注文をキャンセルすることはできません。この注文には既存の払い戻しがあります。
1960,front,ja,transaction not found,トランザクションが見つかりません
1961,front,ja,No invoice payment found,請求書の支払いが見つかりません
1962,front,ja,no payment has found,支払いが見つかりません
1963,front,ja,"Wow, man of many places :)",うわー、多くの場所の男:)
1964,front,ja,"No address, lets change that!",住所がありません。変更しましょう。
1967,front,ja,Adjust pin,ピンを調整します
1968,front,ja,Delivery options,配送オプション
1969,front,ja,Add delivery instructions,配送手順を追加する
1970,front,ja,"eg. ring the bell after dropoff, leave next to the porch, call upon arrival, etc",例えば。ドロップオフ後にベルを鳴らし、ポーチの隣を離れ、到着時に電話をかけるなど。
1971,front,ja,Address label,住所ラベル
1973,front,ja,Cancel,キャンセル
1974,front,ja,"Aparment, suite or floor",アパート、スイートまたはフロア
1976,front,ja,Confirm,確認
1977,front,ja,Yes,はい
1978,front,ja,Are you sure you want to continue?,続行してもよろしいですか？
1979,front,ja,Complete Address,完全な住所
1980,front,ja,Edit,編集
1981,front,ja,Delete,消去
1982,front,ja,Address details,住所の詳細
1984,front,ja,Home,家
1985,front,ja,Work,仕事
1986,front,ja,School,学校
1987,front,ja,Friend house,フレンドハウス
1988,front,ja,Other,他の
1989,front,ja,Payment,支払い
1990,front,ja,You can add your payment info here,ここに支払い情報を追加できます
1991,front,ja,Add new payment,新しい支払いを追加する
1992,front,ja,Close Payment,支払いを閉じる
1993,front,ja,Set Default,デフォルトに設定
1995,front,ja,Your collection of restaurant and foods,あなたのレストランと食べ物のコレクション
1996,front,ja,You don't have any save stores here!,ここにはセーブストアはありません！
1997,front,ja,My orders,私の注文
1998,front,ja,Payments Options,支払いオプション
1999,front,ja,Logout,ログアウト
2003,front,ja,You'll be contacted soon!,すぐに連絡があります！
2004,front,ja,{{website_title}} needs to be contact you for more information. You can expect a phone call or email in 1-3 business days,詳細については、{{website_title}}から連絡する必要があります。 1〜3営業日で電話またはメールが届きます
2005,front,ja,THANKS FOR LOADING,読み込んでいただきありがとうございます
2006,front,ja,Payment successful.,支払い完了。
2007,front,ja,check your account statements account.,アカウントステートメントアカウントを確認してください。
2008,front,ja,Go to statement,ステートメントに移動
2009,front,ja,Cash In,現金で
2010,front,ja,Cash In Amount,キャッシュイン金額
2011,front,ja,Continue,継続する
2012,front,ja,Confirm cash in,現金を確認する
2013,front,ja,"Cash in amount {{amount}}, click yes to continue.",金額{{amount}}で現金化し、[はい]をクリックして続行します。
2016,front,ja,Back to dashboard,ダッシュボードに戻る
2017,front,ja,Subscription Plans,サブスクリプションプラン
2018,front,ja,Privacy Notice,プライバシー通知
2019,front,ja,Become Restaurant partner,レストランパートナーになる
2020,front,ja,Get a sales boost of up to 30% from takeaways,持ち帰りで最大30％の売り上げを伸ばす
2022,front,ja,Why partner with Us?,なぜ私たちと提携するのですか？
2023,front,ja,Increase sales,売り上げを伸ばす
2024,front,ja,Keep the kitchen busy,キッチンを忙しくしてください
2025,front,ja,Join a well-oiled marketing machine and watch the orders come in through your door and online.,よく油を塗ったマーケティングマシンに参加して、注文がドアからオンラインで届くのを見てください。
2026,front,ja,Meet them and keep them,それらに会い、それらを維持します
2027,front,ja,Attract new local customers and keep them coming back for more.,新しい地元の顧客を引き付け、彼らがより多くのために戻ってくるようにします。
2028,front,ja,Use our services,私たちのサービスを使用する
2029,front,ja,For businesses big and small,大小の企業向け
2030,front,ja,"Whatever your size we have tools, business support and savings to help grow your business.",サイズに関係なく、ビジネスの成長に役立つツール、ビジネスサポート、および節約があります。
2031,front,ja,Overtake competitors,競合他社を追い抜く
2032,front,ja,Become a Multi Restaurant partner today.,今すぐマルチレストランパートナーになりましょう。
2033,front,ja,Store name,店舗名
2034,front,ja,Store address,店舗の住所
2035,front,ja,Choose your membership program,メンバーシッププログラムを選択してください
2036,front,ja,Register user,ユーザーを登録する
2037,front,ja,Signup,サインアップ
2039,front,ja,Username,ユーザー名
2040,front,ja,Select Payment,支払いを選択
2041,front,ja,Select,選択する
2042,front,ja,weekly,毎週
2043,front,ja,monthly,毎月
2044,front,ja,anually,毎年
2045,front,ja,Enter your card details,カードの詳細を入力してください
2046,front,ja,Subscribe,購読
2048,front,ja,Cardholder name,クレジットカード名義人氏名
2049,front,ja,THANKS FOR JOINING,参加していただきありがとうございます
2050,front,ja,Your registration is complete!,登録が完了しました。
2051,front,ja,You can login to merchant portal by clicking {{start_link}}here{{end_link}},{{start_link}}こちら{{end_link}}をクリックすると、マーチャントポータルにログインできます。
2052,front,ja,Something went wrong.,何かがうまくいかなかった。
2053,front,ja,"uh-oh! Looks like the page you are trying to access, doesn't exist. Please start afresh.",ええとああ！アクセスしようとしているページが存在しないようです。やり直してください。
2054,front,ja,Processing payment..,支払いの処理..
2055,front,ja,don't close this window,このウィンドウを閉じないでください
2056,front,ja,{{estimation}} mins,{{estimation}}分
2057,front,ja,{{distance}} {{unit}} delivery distance,{{distance}} {{unit}}配達距離
2058,front,ja,Leave it at my door,私のドアに置いておきます
2059,front,ja,Hand it to me,それを私に渡してください
2060,front,ja,Meet outside,外で会う
2061,front,ja,Add tip,ヒントを追加
2062,front,ja,Default,ディフォルト
2063,front,ja,Add Cash On delivery,代金引換を追加
2064,front,ja,Cash on Delivery or COD is a payment method that allows pay for the items you have ordered only when it gets delivered.,代金引換または代金引換は、注文した商品が配達されたときにのみ支払うことができる支払い方法です。
2065,front,ja,Add Cash,現金を追加する
2066,front,ja,Add New Card,新しいカードを追加する
2067,front,ja,Card Number,カード番号
2068,front,ja,Exp. Date,Exp。日にち
2069,front,ja,Security Code,セキュリティコード
2070,front,ja,Card Name,カード名
2071,front,ja,Billing Address,請求先住所
2072,front,ja,Add Card,カードを追加
2073,front,ja,Add Paypal,Paypalを追加する
2074,front,ja,Pay using your paypal account,PayPalアカウントを使用して支払う
2075,front,ja,Add Stripe,ストライプを追加
2076,front,ja,Add your stripe account,ストライプアカウントを追加します
2077,front,ja,You will re-direct to Stripe account to login to your account.,アカウントにログインするには、Stripeアカウントにリダイレクトします。
2079,front,ja,I authorise {{website_name}} to send instructions to the financial institution that issued my card to take payments from my card account in accordance with the terms of my agreement with {{website_name}},私は、{{website_name}}との契約条件に従って、カードを発行した金融機関にカードアカウントから支払いを受け取るように指示を送信することを{{website_name}}に許可します。
2080,front,ja,An error has occured,エラーが発生しました
2081,front,ja,Add Razorpay,Razorpayを追加する
2082,front,ja,Pay using your Razorpay account,Razorpayアカウントを使用して支払う
2083,front,ja,Pay using Razorpay,Razorpayを使用して支払う
2084,front,ja,You will re-direct to Razorpay account to login to your account.,アカウントにログインするには、Razorpayアカウントにリダイレクトします。
2085,front,ja,Pay with Razorpay,Razorpayで支払う
2086,front,ja,Creating account,アカウントの作成
2087,front,ja,Getting payment information....,支払い情報を取得しています...
2088,front,ja,Add mercadopago,メルカドパゴを追加
2089,front,ja,Pay using your mercadopago account,Mercadopagoアカウントを使用して支払う
2090,front,ja,Exp. Date MM/YYYY,賞味期限MM / YYYY
2091,front,ja,Identification Number,識別番号
2092,front,ja,Identification,身元
2093,front,ja,Enter CVV for card,カードのCVVを入力してください
2095,front,ja,Verification,検証
2096,front,ja,Order Type,注文タイプ
2097,front,ja,Desired delivery time,希望納期
2098,front,ja,Edit phone number,電話番号を編集する
2099,front,ja,Promotions,プロモーション
2100,front,ja,Have a promo code?,プロモーションコードをお持ちですか？
2101,front,ja,Add promo code,プロモーションコードを追加する
2102,front,ja,Apply,申し込み
2103,front,ja,Add promo,プロモーションを追加
2104,front,ja,Not available,利用不可
2105,front,ja,You're saving {{discount}},{{割引}}を節約しています
2106,front,ja,Use until {{date}},{{date}}まで使用
2107,front,ja,({{coupon_name}}) {{amount}}% off,（{{coupon_name}}）{{amount}}％オフ
2108,front,ja,({{coupon_name}}) {{amount}} off,（{{coupon_name}}）{{amount}}オフ
2109,front,ja,Min. spend {{amount}},最小{{amount}}を使う
2110,front,ja,{{amount}}% off over {{order_over}} on {{transaction}},{{transaction}}の{{order_over}}よりも{{amount}}％オフ
2111,front,ja,valid {{from}} to {{to}},有効な{{from}}から{{to}}
2112,front,ja,row not found,行が見つかりません
2113,front,ja,cart uuid not found,カートuuidが見つかりません
2114,front,ja,order has no item,注文にアイテムがありません
2115,front,ja,Address not found,住所が見つかりません
2116,front,ja,no default email provider,デフォルトの電子メールプロバイダーはありません
2117,front,ja,Place ID is empty,場所IDが空です
2118,front,ja,Map provider not set,マッププロバイダーが設定されていません
2119,front,ja,merchant not found,商人が見​​つかりません
2120,front,ja,Place id not found,場所IDが見つかりません
2121,front,ja,Invalid filter,無効なフィルター
2122,front,ja,Invalid coordinates,無効な座標
2123,front,ja,Invalid distance unit,距離の単位が無効です
2124,front,ja,Selected delivery time is already past,選択した納期はすでに過ぎています
2125,front,ja,Currently unavailable,現在お取り扱いできません
2126,front,ja,no memberhisp program,メンバーシッププログラムはありません
2127,front,ja,no available payment method,利用可能な支払い方法がありません
2128,front,ja,no results payment credentials,結果の支払いクレデンシャルはありません
2129,front,ja,no available saved payment,利用可能な保存済みの支払いがありません
2130,front,ja,cannot delete records please try again.,レコードを削除できません。もう一度やり直してください。
2131,front,ja,No payment method meta found,お支払い方法のメタが見つかりません
2133,front,ja,Please validated captcha,キャプチャを検証してください
2134,front,ja,Invalid recaptcha secret key,無効なrecaptcha秘密鍵
2135,front,ja,Invalid google recaptcha error,無効なグーグルキャプチャエラー
2136,front,ja,Invalid response from google recaptcha,googlerecaptchaからの無効な応答
2138,front,ja,invalid response,無効な応答
2139,front,ja,no sms provider set in admin panel,管理パネルにSMSプロバイダーが設定されていません
2140,front,ja,Undefined facebook response,未定義のFacebookの応答
2141,front,ja,Invalid ID token,無効なIDトークン
2142,front,ja,Invalid api keys,無効なAPIキー
2143,front,ja,undefined map provider,未定義のマッププロバイダー
2144,front,ja,invalid place id parameters,無効なプレイスIDパラメータ
2145,front,ja,over query limit,クエリ制限を超えています
2146,front,ja,input parameter is missing,入力パラメータがありません
2147,front,ja,unknow error,不明なエラー
2148,front,ja,undefined error,未定義のエラー
2149,front,ja,miles,マイル
2150,front,ja,km,km
2151,front,ja,ft,フィート
2152,front,ja,invalid latitude parameters,無効な緯度パラメータ
2153,front,ja,invalid longitude parameters,無効な経度パラメータ
2154,front,ja,Search tag,検索タグ
2155,front,ja,Reach more customers,より多くの顧客にリーチする
2156,backend,ja,Replace Item,アイテムを交換してください
2157,backend,ja,Refund payment,返金支払い
2158,backend,ja,Refund the full amount,全額返金
2159,backend,ja,Show language selection,言語選択を表示する
2160,backend,ja,Languages settings,言語設定
2161,backend,ja,Default language,既定の言語
2162,backend,ja,Backend Translation,バックエンド翻訳
2164,backend,ja,Export Backend translation,バックエンド翻訳のエクスポート
2165,backend,ja,Export Front translation,フロント翻訳のエクスポート
2166,backend,ja,Backend,バックエンド
2167,backend,ja,Front end,フロントエンド
2168,backend,ja,Import language file,言語ファイルをインポートする
2169,backend,ja,Succesfully imported,正常にインポートされました
2170,backend,ja,Invalid csv data,無効なcsvデータ
2171,backend,ja,"Important notice, all the previous save words will be replace by the csv you uploaded.",重要なお知らせです。以前のすべての保存ワードは、アップロードしたcsvに置き換えられます。
2172,backend,ja,Import,輸入
2173,front,ja,Filters,フィルタ
2174,front,ja,Restaurant,レストラン
2175,front,ja,Food,食べ物
2176,front,ja,View order,表示の順序
2177,front,ja,"Tap for hours,address, and more",時間、住所などをタップします
2178,front,ja,Add your restaurant,あなたのレストランを追加する
2179,front,ja,Sign up to deliver,配信するためにサインアップ
2180,front,ja,Best restaurants In your pocket,あなたのポケットの中で最高のレストラン
2181,front,ja,Get the app,アプリを取得する
2182,backend,ja,An error has occured.,エラーが発生しました。
2183,backend,ja,Your password has been reset.,あなたのパスワードはリセットされました。
2184,backend,ja,Forgot Backend Password Template,バックエンドのパスワードテンプレートを忘れた
2185,backend,ja,Allow return to home,家に帰ることを許可する
2186,backend,ja,Version {{version}},バージョン{{version}}